customer_id,recency,frequency,monetary
4272f84fac8744f39cca36e2b957926b,7,15,37.33999999999999
427ad78ade6547a49e59cd1fb2ca3302,18,11,540.3399999999999
427b6f492f62468cb53ad6c040002b88,7,12,192.25000000000003
428111c5138a4a4c8131e5d2f258fa95,26,7,176.45999999999998
428a7a141ea14071828d4011ea6c1091,7,11,44.64
429091528c174175a468c0de6a7deea6,12,7,15.319999999999999
42923cf2f39a4bb49820a3fe12928ade,2,13,333.14
4293153650e04742b310ac06cd3810e9,54,2,25.9
429e00f2242445c4b34e612ec99e85e5,3,4,22.120000000000005
42a5a6e8af08402db9ce09603c856a5d,10,3,50.08
42b08cfe20c54e15ab6815c4a1d9d2cf,12,7,104.58
42b0a99fe41e4809a552628314decebd,21,3,49.550000000000004
42b0b986cedd4da1baec612aea5dee43,4,3,12.74
42b57a678bda41d88dd6adfa2e5f8d5d,5,8,131.08
42bb26c6f1704c9482a0a949801fee7f,9,8,236.14000000000001
42c58541871e4062bfc7c30f7fa266d5,19,7,121.91
42c904a1bc8a4791a42ae78ac03682f6,14,3,13.26
42cf2edf73e04c69af82aa01d6756491,4,15,38.22
42d1b66fa6ea43d1a808494b6fd1162b,4,4,84.09
42d9221a82654037aedacd9ea24dd709,1,5,17.42
42d92c24440b4a2a853a9ba4f7939ad1,9,13,35.37
42de30f65a554db2b2928ab318de7390,2,7,18.169999999999998
42e17b916ce44fbb9ffcf4793f654a75,11,4,66.84
42e511d82add46d4b0038ab71015f1b5,3,28,127.81
42ee9df85c43446b99f37a7ee3296c5f,1,6,20.31
42ef6b1a574d43e69750a3c7fd378ef4,9,14,371.3099999999999
42f00b6b150e45149c50db9bd642bca6,2,2,37.59
42f0d273d2914b0192bd37a37888df36,13,15,177.48000000000005
42f2d7c55fe84b68bf9e743e8992fd8c,25,4,8.36
42f35f86d08c45b39814fb3e4dbe8c07,18,5,18.04
42f8d287efa7489c9c13f94b2cec5fc5,12,14,215.04000000000002
42fd8e1e7c4548c9b4c151a1c3af134b,12,6,15.1
43005ea0767043898ec9ae15e0a64e33,0,14,265.82
4300a41fca2143a38b46941de668f6d6,35,5,16.610000000000003
4306f7eff9f14072833008e7b63ac535,33,12,177.43
430e42dcf5fd434c8de633467765b0eb,34,7,149.65
430f2cedb60c4585bda4c36106db73d5,17,8,184.91
431a9ec074b44e80886ba3dfed6dfe2f,20,5,126.75
431c1dedcdf348b8bb6aa51c00d46219,69,2,54.68
431c402015e141ef9946fc80ae6b27ce,0,12,112.59
431c4c38270f43aba599470ac6ec0e7a,14,2,46.0
431cf1d3f64f438f9fc21a04e2a10afb,10,12,30.900000000000002
4321403798a84772b2c721ff18860a5b,29,3,13.54
4324b549f593457696d336c2925ee12f,15,8,199.58
432d46d47f4d4db6832de94d77f7876d,1,12,42.45
43307b406e3e40d0bb66c0d6231ea2fe,10,5,10.08
433615d15b654fc99fefa9cd1d0b1a48,5,4,63.6
433a0d9532eb4aa39e91a12f12bb1d99,26,11,71.89000000000001
43417e1318e84492888dc8a6aa6cc48d,17,11,150.58999999999997
4342cb3414534aaca96ac523edc82654,30,6,19.279999999999998
4344c0e231a545769e1bd581d1569d6b,34,10,146.94
4346a6782c8a444ab83c212674613d28,17,4,59.370000000000005
43471d98a3a84930ab5bb1cd7c09f108,9,12,41.61999999999999
434895bf1bd14ee4b064961958b9d1a4,25,4,97.45
434acfcc8e9944868678a10201b50b7c,8,5,22.880000000000003
4357cb4e15f04f988045c5a7e37c5775,13,13,263.17999999999995
4358fa2c11d84f268b83940efbf85816,8,2,35.58
4359a6d4c78c40cebeab11bbf77d992e,28,6,28.72
435afc43755d4bd5ab56ec38dcc152ff,24,4,100.2
435caadc48d940d08c9c241add12e8de,19,5,99.98
435e8d41374d4c9ca365a90566f28e0a,8,4,92.87
436320ed13aa4d0b9bab3363e5e3c1ee,14,7,14.43
4363de49f81748e8979fe15f072765b3,25,13,25.48
436552d254074769ad35ed793c30953e,5,11,237.29
436605b486e34d1bba60174774eac593,14,9,190.67999999999998
436bbac7c82742b1bf5e484c0c6bbede,8,4,75.28999999999999
436c610d0637412f8cc101b6e5b4b52a,15,10,17.970000000000002
436e0674e0094943aef62cfcfdb9d3c3,6,17,170.28
4377157cf3664707b667bc74073c6ca6,6,16,42.25999999999999
4377b1d9dd5d4d5098bd81720a4b7523,26,4,106.88
437a4ab3109c4deca9291c04b4bfa48f,53,4,8.2
437d60b0eb6c43fdb874df11231f4198,64,3,47.08
4384b18804874776b628f5d6a390e2d4,7,16,268.23999999999995
4386efbbacd145eaa621a5f008ffd0c3,28,3,74.22
438754025de24239a4561429155a7e36,21,4,11.549999999999999
438a2b144d774516a3ac79d50246d7d5,8,5,5.8500000000000005
438b72c4145340d0951e2009351b2163,5,7,112.47
438bd46f2bb843498a3e296103423d6a,3,5,124.75
43926e6dd27749ceb73a1e851679aa66,6,13,292.51
439493c46a814ea6928f444db5eff0aa,7,13,42.89000000000001
4394b8bc2235422dbdeb3cdc4908b6c1,20,9,24.950000000000003
439607c704aa4e598883966c1dacc51e,2,5,118.69999999999999
4399fd7521de4731838ac1215975a5d8,21,9,16.75
43a1ff5a741c499b91b6c026d0d93f81,13,5,9.84
43a2fb8785594b128e771ca380718e90,4,7,139.27
43a31114ca23410e9b13e09ef9263cf4,5,5,19.4
43a50d7e5c8547a9aa1ec31291b9fc30,10,8,30.910000000000004
43a5c67728a441a78664d2dcbb6a265b,8,14,22.22
43a78c110de64f5c98d01f13d02332df,18,12,143.38
43aae84d54144c1bacf027bbb00f4ffa,3,14,50.99999999999999
43ab1831aeb0431f98efd3578f14bf67,26,2,72.11
43ae63b5a3fb43958427cde7ccdb202c,13,6,10.89
43b1ca5826de42a48707d29dcfa7d7ad,30,4,14.96
43b53afc1f254f16962cedd850c030b6,8,6,152.14
43ba16ae14404ada9c749043c66f3741,9,17,240.9
43bd55b2d84447b592dcd9b2e04f392b,34,6,127.69000000000001
43bff596145f4aaba066c31ff63e8a91,16,15,26.460000000000004
43c18a0cc9fc4e02bbc1bedd52c7859b,28,5,9.84
43d31551643c4dc181cd13204b2dcff9,8,8,101.93
43d7a676c9a443c68dd2213c2243de66,15,2,27.62
43d95ea16fb942d284f8b7304bc46616,17,13,51.31
43da96fd377b468d81bf13f425a07164,10,12,42.56
43daf8fb68d147d38cb1eb669d7916c5,10,8,147.75
43ddc0d38ac4481e9bbf42310114fea3,41,2,38.91
43e85b465c6c446396adb3293b3aeb8d,4,11,24.81
43e90787bd3a47b1a6963bb87ffdfda5,16,4,25.87
43ed353933c144caa4efffd219bb17a1,4,7,148.49
43ef5ce699df45d4bb4eda5037f82c1d,6,5,14.0
43f4759ebb394301af177bba53db7f77,4,8,188.08
43f9776020c542c293d8b296a33ea91f,36,3,431.61
43fbc1418ee14268a5d3797006cc69be,16,10,222.97999999999996
43ffb6ce475d4ccba9828e4a07a4c31f,6,7,69.26
440244d2fe344c3c99478e7aefc1facd,43,3,108.74000000000001
44053ee4929b4070943b71698b5d8b9c,4,20,73.33000000000001
4405bf5b70f44eb9b6ee3ab6a713f0cd,6,21,335.36
44083cf2677f463781fdb414aa6e700b,5,6,135.2
4409c9f2144b4599b4a8cffba0dc903f,21,2,35.6
440a11b6a970418880fbce74d0770a97,3,17,56.35999999999999
440cf1fd7580490c971d8c651ed962af,0,16,300.68
44105dcb88e949789e6d649027966d7b,15,5,135.19
441542bccea446c99b03ce7bae9146d3,3,8,226.37
4415e9934c0e4f029be35752cbf17cd4,0,7,32.74
441d7217bbd24a3a8ff178ff33fc09a6,2,4,104.11999999999999
44247056e17d4ae38a1fdf92202b38de,0,16,219.08
4429b18a9761470d921cb74bba65470e,37,3,84.45
442a16999bca4c9aa0da75ffe17cd043,7,8,18.189999999999998
442af5048da845bcaa94262c2b9c716f,12,13,77.02
442f3da7855f4086ab047ee5d69e30f3,17,7,175.08999999999997
44302ac6a6c34a55aec6de40b61e286f,38,5,116.49
4438fece00ed4f1a8b108c3cd85b19c1,13,12,235.72999999999996
443df2c8935d456a9f8b60c249bb7ca1,15,13,254.46000000000004
443f2cf24300401e8111eb338c790549,4,6,173.08
4442993b339f48d2b8cf3f2af357cfa3,17,6,33.9
44444c221fd1473ca79ea107f85ba10d,5,8,151.77999999999997
44486736d4af4299924ffbf4ac734555,18,2,10.99
444990e4558e4ff4aca87fae72c04034,4,4,48.03
444de670c39b46c0a0a878d4788d499d,28,8,114.23000000000002
445142fe73dc423a8f165765d831debb,17,13,114.81
4455e61955bf4b6ba269ed2856f504e8,37,4,8.8
445649ee453c4633a1e6af2b38d90881,17,8,268.76
4468048bdc5548238d2ee46de738eb39,54,10,174.25
446e72bac11142bb80dc448117119b6a,3,17,44.0
44714042b21e44e4ac10754bbdda8347,8,3,9.8
447140e4760b4faf9551166cb9935058,23,5,163.05
44750d9c9cec4dedbcc5cc6de4dae6f2,8,11,131.32999999999998
447600a6896d47e1bc24b473006ccebc,5,5,143.52
4479fe4518fd4367bda5be3ff8592c59,7,5,17.110000000000003
447a13f9a0124f0098574ee85af55d13,0,9,189.57999999999998
448dabde725040978b8a247a20bac126,0,1,3.19
448e7ec51aff47b5aa87edecca3a51ae,6,11,25.790000000000003
44940fac0451459992c4fe4d6b1d1d08,6,15,329.85999999999996
44960a76fc1f4626b9c55f8b4acd39c4,1,15,269.6
4496e29ba0e54152a44eff6fde4949f7,83,3,72.08
4496f97242ac4fd19d0acbc30bdbe137,41,2,22.740000000000002
449998edcac44f3b82af0af9f36aedc7,3,4,8.55
44a49d74b66041c397dc80b225a7ddad,16,7,27.95
44a4a4331353432f9700d131b1f18376,7,11,92.59999999999998
44a9a41a439e4a8ba747667f498d4eac,3,2,3.6599999999999997
44aafdbee1944c2cb759500928bb7a76,15,9,110.98
44b02bac48694f92aa88cc04e597f6f0,13,3,4.83
44b9160551264277abe81b1937fcb5bb,15,8,179.46999999999997
44bc885489ce416cb560bba9b4b23d0e,12,6,8.51
44c270fc6c344e9ea396ca78c49c1d09,23,19,63.64
44c9de00cece4d7bbbd50fc8f0858131,3,3,7.300000000000001
44cd266479b04e20abf7b4abeeaba92e,6,13,118.79
44e5b09e92984d37a11a8b5252dba3ea,7,10,32.51
44e7bf6460ce490bb012e70ce4d772c4,7,5,71.47
44eae499188b4c5c849741ac698aed4b,9,4,88.18
44edb985180445a487dcd237d8074f6a,14,8,120.56000000000002
44ee7090baf5466aa816d356fa832b73,0,13,26.880000000000003
44ef9fb6b6094e588b4c75e5963c9834,9,4,10.26
44efaa157376440b95b679b29718e001,17,6,136.79999999999998
44f1f503047642ac83f70785c4992032,3,6,145.38
44faf2bbc467467fb273e5cdb6e9e690,8,5,52.49
44fd7e4d927149a88ea9c45ea624dddf,24,6,94.10000000000001
45005ff2d18b42ccae85b5d125fffcf9,8,6,150.61
4501daafe01e4311b657ffa87aa69e0d,8,4,16.38
45026d2d71df47a4bab0d378a1500f81,1,5,102.67
450b891b1e3b4123b453d34d2c1d187b,14,13,213.67999999999995
451af661f9114dc383ac247d74238b5e,11,4,96.39999999999999
4520caf5f7ac4436b2b536e1315bd6df,2,8,162.26
45231f3dbbb346f6902b268a4169eaa3,19,6,15.95
4526ede6c97943c7ba22e20da6c88777,3,7,100.17999999999999
452cdae2c68e4732a4177d3929562690,0,3,57.480000000000004
4533dac76ee147678e3c7a862da32376,50,1,24.38
45407d4bb6de4e7da3302f931eaa0e87,8,17,49.28999999999999
45411f95eb0c44a7813d1533a2ed5722,2,3,4.59
454587f835b74fa1aa422f76c57373c7,38,9,232.52000000000004
454b00bdd77c4f588eb9f6cafd81dc5d,4,4,1087.98
454f568904744e3b9ac0d3049c07da0e,9,12,83.92
45546c203f724e3ba885b4e84518bca9,17,5,98.82
4554899ee8d84cda8d45c64858e287d7,11,3,70.28
45581487709045ceb2ecdcc9aa0744fd,41,9,234.82999999999998
455a7c0dc2cc41b1a30c8722fc8b4c39,21,8,156.57
455d955f7c364290bd59e0c67f422324,3,9,32.339999999999996
4560558e02fe4f519e2ebe64287c77a3,11,17,74.74999999999999
4567e14c0ed14bb6b68405dc523a0424,3,11,160.01000000000002
45732be078d146118d0e123eede47771,5,13,320.1099999999999
457629ccb85f4ae08d108c839ea513a3,48,6,95.11
457a42a34c094847af06957361041750,28,9,32.75
457bb303e71f4624bad5afbb2b9a087f,2,4,110.80000000000001
458339942fd54a30ab1c685d6d854358,24,17,732.34
458948f0113741a59542de1c18d1f16f,3,10,18.339999999999996
45894d525a1240919347e335d25d76a8,31,1,24.78
45897e699bfe49fe8283bbaf06ec1049,26,2,34.82
458ab43bba82460396cd9cc7afc3d12f,37,8,30.3
45917f374e59414b83ae797d61239117,3,13,29.35
45979ca39db84f0b8392b43093d0311e,9,10,189.14000000000001
459b0d3c1d6f4cc49b71dde16206585c,22,4,98.16
459b23e2c3614672af6ae4c6132ec402,6,9,121.38
459b2f93d34d46c9aa44614ec2ad27f5,10,15,28.62
459f7ae5e84e40abbd083dca7919e152,9,7,185.77
45a3e440f28e49c7a52d6b73df3c2143,6,8,20.470000000000002
45b6182ff1d14c8cad5ab2403abe1dd2,12,8,187.51999999999998
45b7a172ef3e48d6b76ed759f07a3734,5,11,19.67
45b992ec94974dd690d1ad47104e9dd9,25,10,42.48
45c001285cb7499e8fb0b61feba3ebac,7,20,75.49000000000002
45c24e5049954c21a4036de66ab1ee24,7,17,48.95999999999999
45c5b119449a495d8c47c1fb1bc65244,7,8,38.28
45c8771f67dd43de858235f6a28a7323,50,4,10.45
45c8c009996b4a8d81126b230a5ecbce,8,9,199.89
45cd1a36dae04428a949857ede724b06,3,25,71.31999999999998
45d0952c88fe49b8aad291b21e086293,18,5,126.19
45d635a8e75f4bc89c7d81fbb676dc97,0,7,205.62000000000003
45d7bce929cf4356955170d2f94ca405,0,9,49.09
45da79fb1a6040c0864e788ddce7af10,9,22,414.24
45e2468f58724b53bfeaeeb739fa2fc3,10,12,272.11
45e3a2a1a6544f789af6dbd25cc8d305,22,5,7.6
45e5d63c00cc41bd8d8d6f11e43b4d67,11,8,213.39000000000001
45e9124340c0406caffef709370d831c,15,3,69.44
45ec9ac5c7414fe4baa51d9e68d2df75,10,3,13.2
45f2ec3384a8485c83d874637fd14852,1,20,76.21000000000001
45f37b268a36476ea205bed02a7ecf17,30,4,2.86
45f40a890913478c990857db415c109e,2,8,134.21
45f7001a234a41d3b55d24f40cdc1f0b,12,1,9.76
45fa90832abf45f09b92fbb6826bf9ed,11,3,60.129999999999995
45fb5dc7960c4f38b458b4facc4cbd61,30,2,41.17
46086ec643294e21a7a885c1683a0867,30,9,171.73000000000002
460d98ce023d4352b296a8c348b16af8,9,19,57.550000000000004
4614855c7b0b4e17be3c378431a88d25,16,8,145.96999999999997
461e13a14a074077b3ebd7ad0174e02b,1,10,142.22
461f33f4bfad4209944e465e620039eb,36,6,173.60000000000002
461fb9eddb8244f0a7485f9b6baee3d5,15,5,12.34
461fbe5e921044c9a31b1cd5cf27c4a6,6,4,7.140000000000001
4622ef62f1294411a6e2550b4a509df7,8,10,178.96
462445d316a446eeaf3b21bd398cb87d,12,10,39.47
4625e6efd16e4dc5948837def0090cdb,1,11,696.4000000000001
46294c7cfef2496a8f570241057db337,20,1,16.8
46298e83bf0148a2ab87021c9e1e42cf,8,11,287.47
462bee4de62b4c5bad10ae72d93616ec,1,17,233.43999999999997
4634f9d3a56942638f7296b5789e5522,3,11,185.81000000000003
463c1a5a56ab49249ebc2963f82e6271,6,5,156.89999999999998
463fead979df403484f2d357f3619aea,5,12,53.58999999999999
46444d6ef3d54998a3bbfc5e1afa2e66,13,8,62.58
464738f7360847adb55de84c859ba8af,17,7,16.53
46475307923d4193af6e22bf9cba1a06,5,10,18.019999999999996
464d2302b99b46ad8eb3e42e1b849c24,11,6,24.0
464dad60900a47e9bd225fd15f612313,24,12,18.91
464fcd7b30524d6d9e94c6cabcd106e1,1,9,226.6
465483f661a0447abc902ebb66710b9d,2,9,215.08999999999997
46564e7141b0463e91a502e825c861ca,16,5,23.93
465719629b714c2ebdd2b55505a1a3fc,4,4,53.32
46589de520eb4087a4715abf072ed490,12,10,83.76
465cb36be7564b2898ebee8f54aff24d,18,9,107.67999999999998
4666b78dc3c7425c9043f1c492c6c765,22,4,21.79
466b34ff0ca8477c8e4c36c74d8d6fdf,19,5,81.49
46738033b03d407bba6224786b6fa288,8,12,97.22999999999999
46793479567542f2af5582f99653338e,0,3,6.0
467a59bf46d0461fb56c7f48477716de,15,19,218.82
467aa2e59d2d495aab6f57930ed42cd4,4,7,147.15
467f071abbdd4c98862b90d00c0a630b,8,2,59.18
467f5f3edc6c407ebb189d57e839bfd3,21,11,238.97
46812f3fc07549908327d169eede2c50,23,7,20.449999999999996
46889a6766494b97aafbf9d75505e45a,0,23,44.81000000000001
468bb5ff07704786ba4cd4a7611e72f3,14,2,39.0
468fe3d104e44f2da09311e42407fd5f,8,7,28.910000000000004
469227d170274de18bf33e6bebe8bcd0,4,6,90.5
46932b6613b7405a975d4b4ef1ef9669,5,4,75.14999999999999
469531c522214f68af000a09a8056fe9,11,10,25.44
4697d3c0b15148428fb25f3587650739,27,2,3.95
469b32f79f5f4c9ca6f05ddabc6ba6e0,3,25,101.83000000000001
46a3e9647acb42f2be893268f7dd7b9c,8,15,25.61
46a7f04dd4464075932dfc7bf5c3d6f9,0,18,52.95
46a8553f78b0444c859579017100c0ae,2,17,289.2
46aeb00f90d24417bf50714359cd0ea5,22,3,98.37
46b029d501fa4cffb6180e62a3f3129c,43,1,15.64
46b3c686bbbd4495940b4da488e10ed6,3,17,207.48999999999998
46b5bd87fe804d0fa0d96b809857a30d,13,14,198.23
46b8e16a60024d658f1df0d48883d8cb,20,7,21.86
46bb9d595d9a475cbdd435e2bb253944,31,5,127.09
46bd6133c6424c98900cd78801428d37,5,8,197.19
46bf4e6285494863808969a127d66138,5,16,122.05
46bff6d3b8fb462880a0d476c3945c33,8,15,231.12
46c03cc2bbfc4489a3f07d71c852bc9a,36,8,26.46
46c1046acb4b4f29840ba3d55ba5682d,7,14,561.97
46c68b0d9eb74bff8666bdb2f86a620d,4,6,123.85
46c83dc0af064389b29ccf97d9c7ed57,2,17,362.07
46cae479b56c479597ff23bbcdc95693,6,20,80.04
46ce64b2811143158f593051795485ec,4,14,29.56
46d60875eab5470187ac6f439c3b81b0,33,3,6.12
46d8c002b7de4b49919b476a6be4a1ee,11,10,146.64000000000001
46e3831f06254440a99bf4c371e378ff,2,21,77.03999999999999
46e53f29fdc94cc19eb9368a2785680d,1,12,39.07000000000001
46eb2598375a4042bf31580470ea36f9,27,5,70.17
46f14dabab414aadaf119bc1e633ea3e,27,2,32.65
46f43532df824788bee55a1d14b6b39b,7,11,24.430000000000003
46f60f79a7ad46b4ac99d4dfe250814c,29,3,46.62
46f6c92a6ae84f21bd70bad9bc4d7101,0,8,204.32
4706d17c79434626a92481776335fc61,10,10,258.11
471126123fb940acbed5cb8c0f395d0d,11,3,75.03
4713f6c6302741c58dcf928f40b1179f,11,7,17.27
4715bcde100647d6bbcc9b4f1e39df92,22,6,18.86
4719086c325c4591806f043fa2ca270a,18,5,4.67
471938c318674a30afea015be6396cbd,0,10,847.52
471b265931d34361aee6f5b7a62f9a94,12,10,103.01
472179be632343d4a1bcdc081d3a1427,7,5,9.700000000000001
47240f21c56c43729387fc41281c5041,11,14,54.82
472443e4fc37453eb4942f85a6ff65f6,3,22,36.519999999999996
47334841cdb24a5785678093a453356b,3,9,142.98999999999998
47360ba339474b9695398e4fe56773bd,4,6,89.79
4737b1f97a49491283ac0e0cced6051e,11,11,261.72999999999996
473e00da3d8b465ea0b9261ef2f696ae,8,7,122.74
4744cfa970244d629b0a279fd2a468b2,21,4,109.53
47483cc87abf474c925f31bc8589d9eb,21,5,146.22000000000003
47496e5b63b04a95a8af75620af7949b,4,14,26.590000000000003
475733bc4d89458691ca25a4348e6934,16,17,148.79
4757f0969cb440e0883c7dda26151cb2,17,5,92.69999999999999
4758968e20074f35b26f96694867bef0,5,6,179.72000000000003
475c43062aa14e3680fb4affaf7225dc,12,2,3.63
47621e81a9bc41459044c0ed409dfa9e,16,5,21.929999999999996
476546d2bdc34a8fbb07bb916f1505aa,11,8,63.239999999999995
4766970299d3411f8ff1296ee5fbcc58,21,1,20.16
4767eab256df42928fad7cf899c2cc15,11,13,15.599999999999998
4767f009712f47e2a60cf75bd1de8175,0,5,111.96
47683732768a4f7db7abb710ca22e66e,5,1,7.1
476bce5ff4194f9cafa2bb4aad0d9ad1,53,5,84.49999999999999
476c7dc6eaa04c3b8a9ea0aa4ccc814e,16,6,26.490000000000002
47716f813c0542deae34ba454312db39,49,3,13.92
4775a5d49fe74984a7a43e26c4114c8a,12,9,41.290000000000006
478363276f6f4c37afaa3684d14fd833,26,11,138.79
47849ffd86e34e40a763bb66ad81fbb1,5,4,14.43
4786c65ce3d944c09d1562bf9363541a,49,2,33.93
4788579ab245498e86c76354d69c03dc,12,6,114.03999999999999
478ab63a6e7049678c89fbc616fc14dc,18,10,156.07
478f3d690f8640e8b017e13a794936a0,0,22,239.8
478ffc2902e948118e3bffbf524be33d,25,2,44.510000000000005
479134f6760f4d69b5f368075ac1aca1,3,21,57.589999999999996
47959423adb741e1985fe1face3c27b4,4,12,200.74
47996f735e14433cb112c6621ab13b80,41,4,13.58
47abadbaaee341bb88b46de222ba4a39,3,10,22.47
47abadbd4d4c42e2b38f71808f9c6cf3,13,13,235.95
47b014746315472f8127c2031441506e,19,4,22.58
47ba5d6d618e4e4a8c1baeff7047a44f,41,4,114.36999999999999
47bbfabcf1e447a79b7f189d2b197b05,3,8,221.05
47c3bbca508b4069b009c676c7260b52,7,10,113.64
47ca45c8529e43f29d9a2f285d07ffbe,50,3,4.76
47cdb6b555e44e2a90c6321d35186ac6,18,9,249.16
47ce5043eeb2422b99445aae29a50e24,8,11,273.45
47d0715418674cad8b1bd06959e51d15,7,12,32.17
47d694f8d8ad41b69fc1b6dd2fe2a5ce,6,11,120.93
47dbd4e810d646e99061327ee0b066f5,11,14,38.36
47e28072fc414f54bf1aa27be3a19d32,1,2,4.78
47e5786909ce4681a09655a8c04de607,3,21,78.47999999999999
47e6f5aafe7d4fdf86d744558ceeb7aa,18,7,150.45
47e7f9c17bbe4562b6e85b8136a1c9a0,37,9,126.95999999999998
47e925c3997c4781b36d5b16047dd4cb,5,5,7.989999999999999
47e9f9fcd7a248aca993ab995f072552,7,6,147.18
47eb14d1e8514ffe89fa66e5ee351404,10,5,97.22
47f266d632c242cda245628afff06cbf,5,12,158.86
47f654b9ff57453d890a690bbb491d56,2,16,48.150000000000006
47f9ba133a714edc8f22930b1e1faa68,16,6,12.57
480000c67d2747669ef9a0c1adec344e,21,6,96.10999999999999
480189cc30094b66a1ff0de0816f5f4b,31,4,94.79999999999998
480519fde86e440ba1757c554d1c374f,1,10,116.96000000000001
4806e4b0352b40b7ac0bcb8163875194,5,15,23.39
480756180f494e029edb818093e4ff1b,14,4,78.49000000000001
48097759c72e460c92b705183d5c5f58,35,3,69.95
481bcb3261a548bdb59df61d5e2a9ce3,31,13,255.21
481c613b661e45588e6a16dacb2dc8a4,5,8,143.76999999999998
48225ea573e545e0b704ce3fcca8bb9e,5,16,24.769999999999996
4823862f061a4e9daad966176dfe9607,0,12,28.419999999999998
4828935e6d8c449195b5cf5692ebba0d,7,7,181.8
4828b93dd6dd44eb9ec8417f0564a9b9,97,1,0.05
482ad6ac48684fd89647d11e02223dc0,51,3,9.45
482bfde0e0bb47d7bc5f4c45b8a892d0,34,8,13.05
4833c82a254f4c4b97f01ca24d8a5f2d,5,4,105.25999999999999
48343aa8784f40e8a0582038379f1da8,22,8,121.65999999999998
483e71a167bf492d9d8d3380ac737205,15,6,160.76
48417b7360864a43b62877fc15d17af8,14,9,126.60000000000001
4849391c6fd14d47adc33353fbde6d82,21,5,144.57
484bf924471342f38b859547b0917448,25,6,9.5
484cd5288cd2460aab5d3d3ddf8646ad,8,13,20.34
484e1baf58db4496943ceb9fc29935a3,27,2,62.14
48531c4b9b334fb4a864029aee709293,6,14,56.4
4854ec4591d14861a009094685279a5b,28,6,138.85999999999999
48573df4fa094a87838a22bd069efbef,35,1,14.66
485b31a94d774513a2ef39daeb405cb2,58,6,119.22999999999999
48609f44985a47159c17a4d7c82f5a39,2,10,129.07000000000002
4861f8f83a6145e3aa9c7a08cf1eff00,9,5,13.409999999999998
486561a21b064e0ea7cfc4430297ca4c,13,14,34.480000000000004
486599adb78f432cb7e1016331360701,32,4,6.99
4865d53b473d4f72a8198a1ccd59c230,3,20,212.71000000000004
4866a2c8fedd46b98dc2c695f8cc5840,14,8,142.58
4869681400d94bfabe9d3923cc251b26,0,11,79.61999999999999
4869e94778c849d8a23915d7a26f87a8,2,11,25.950000000000003
4871ca7042a840bdad336f5266a36528,4,1,24.15
48740c646d234e87bd31148087c0eeec,4,13,165.35999999999996
487ad048c0e248a8bf6eb1545f5be4c6,18,18,368.99
487f3e1448234687a88019ced64fcf9c,17,13,18.75
488066aa0ba04029a5867546d19b97d1,12,12,570.5300000000001
4883c82a80f54b5d897b1066076d8440,8,6,13.970000000000002
488773cae11f4b71875bfccd4e3e99f2,4,10,21.4
488847b396ed4cbbbfbc31d93bfcf33c,7,17,186.60000000000002
488c0e5d5c2b42dda5d6b7946b33f804,21,13,61.720000000000006
4890b60e3de4446988fbaae25f8b4dce,25,2,44.980000000000004
4891d061d63e492789b971c55d7b806c,10,26,111.52000000000001
48931b15ed76473f84216f5d2f3980b1,15,3,74.16
489b497d9b0c44a3b6292525e71cec57,10,7,115.69
489f08a011894421991b8cc0e6e0a946,0,11,208.35999999999999
48a05a4f4ac5402fa3d1ec33ae052db4,5,6,133.29
48a31c17273d476c87571c44ddf3e667,24,7,18.939999999999998
48a358a70d024eafbe791dcbff0d36ab,12,10,272.00999999999993
48a3787358ed4cc6978d805dbcbcf46b,31,11,138.33
48a6e49849bd4375a4463eda85789a29,19,3,8.15
48a9bdb1362148c9b4c6fe6197145604,2,10,38.59
48abffc29515485f8419c6ad9c894e33,20,5,59.06
48ac29f822344b00b182704aacf1e773,2,16,40.14999999999999
48b8603bf05b443b831ed824b789923d,2,4,63.88999999999999
48bdd89fafec4a548a03363b94f300c0,29,5,97.47
48c1ee6a10d74a20a411ba8fa7c08f03,7,15,43.99999999999999
48c1f1b492d3451b804b81877bf957f5,68,2,52.6
48c41e01e161412a873fd288621850c1,4,9,193.47000000000003
48cccb98c9484f0f99c351b4c1b88e50,4,6,15.040000000000001
48d781b45b1f454b9d19f5144864eebc,5,5,16.83
48dbc372c7164fe99b9a90f0249b6024,3,8,16.5
48dc31ff62de4f1bb18fea349c678851,53,2,2.9299999999999997
48e4a6aa9b3246f0b59d9ae7bc91c707,54,3,6.95
48e69836abe64357b92e8f0d314cbe46,14,5,5.6499999999999995
48e8eebb89814e9495460ebe04734cf8,1,4,80.97999999999999
48eb3f18d6b5411d90b7dee36741979e,21,12,14.429999999999998
48f095b4534c4a0d8bf7e739e0242609,13,14,219.59999999999997
48f2a019ef4940b1863ca3d5967f2944,5,16,163.30999999999997
48f619684f974654b7643f28dfd8e1ea,0,6,13.57
48f7bc851d79485aba255b24325f4649,47,5,3.5999999999999996
48f9bfb155e64ccf94d613af903b9baa,2,10,36.349999999999994
48fe136d44a84d59a84c56a975672368,5,11,25.77
4903da2095b74faaab207861c91128c4,7,7,180.94
4909ec987247437ebf6dca3e34704b8b,7,2,54.19
490b282bfc3945df8ac3bbe54dd400fe,4,4,13.95
490ca12f690d413aaf75d08c56067ea4,27,10,1027.1399999999999
4911462378c34cefa51ddbc0cf9f22c6,15,7,20.94
491eb273ba74499ea1257775a317f2e3,9,8,167.93
49205a132a7e4cc3a28b5de8286300c3,16,7,126.38000000000001
